1686758400000,654.00000000,654.00000000,613.00000000,628.00000000,3537.51610000,1686787199999,2235833.58060000,11509,1805.21610000,1140449.45190000,0
1686787200000,628.00000000,641.00000000,627.00000000,636.00000000,1062.51170000,1686815999999,675732.46730000,3046,604.32830000,384322.21180000,0
1686816000000,636.00000000,645.00000000,634.00000000,641.00000000,1281.64860000,1686844799999,819255.75110000,3458,659.98220000,421910.73590000,0
1686844800000,640.00000000,652.00000000,637.00000000,647.00000000,1196.00090000,1686873599999,770047.07430000,3481,609.06840000,392275.28100000,0
1686873600000,646.00000000,649.00000000,643.00000000,649.00000000,460.39370000,1686902399999,297178.90890000,1458,209.14570000,135049.42450000,0
1686902400000,649.00000000,675.00000000,649.00000000,675.00000000,2306.36440000,1686931199999,1525855.78220000,6155,1137.27880000,752265.12360000,0
1686931200000,675.00000000,682.00000000,670.00000000,679.00000000,2039.16200000,1686959999999,1378976.92980000,5184,1024.38290000,693331.76050000,0
1686960000000,680.00000000,691.00000000,673.00000000,680.00000000,1260.45120000,1686988799999,859428.46580000,3599,560.42260000,382222.55010000,0
1686988800000,680.00000000,681.00000000,664.00000000,670.00000000,1984.31620000,1687017599999,1329509.65900000,4550,876.06970000,586737.82490000,0
1687017600000,669.00000000,672.00000000,668.00000000,669.00000000,400.84650000,1687046399999,268449.27750000,1128,181.90430000,121846.37400000,0
1687046400000,670.00000000,686.00000000,665.00000000,676.00000000,1114.56380000,1687075199999,747866.80280000,3171,616.01240000,413726.60720000,0
1687075200000,676.00000000,684.00000000,668.00000000,677.00000000,1553.20490000,1687103999999,1047700.68670000,4528,741.76570000,500353.04330000,0
1687104000000,676.00000000,684.00000000,666.00000000,673.00000000,1727.98430000,1687132799999,1166834.27420000,5497,753.94550000,508776.55880000,0
1687132800000,673.00000000,691.00000000,670.00000000,689.00000000,1394.25230000,1687161599999,950433.94660000,2928,864.43700000,589215.78960000,0
1687161600000,690.00000000,705.00000000,688.00000000,697.00000000,2948.90450000,1687190399999,2059216.48940000,6701,1660.68780000,1160500.37740000,0
1687190400000,698.00000000,728.00000000,695.00000000,707.00000000,4381.77670000,1687219199999,3126820.66070000,14565,2092.40640000,1492999.56150000,0
1687219200000,707.00000000,720.00000000,706.00000000,713.00000000,1955.97080000,1687247999999,1393528.02540000,4942,1122.02610000,799715.11620000,0
1687248000000,713.00000000,717.00000000,702.00000000,716.00000000,1776.82470000,1687276799999,1255343.24730000,4022,804.06600000,568424.44410000,0
1687276800000,716.00000000,731.00000000,714.00000000,729.00000000,2117.10930000,1687305599999,1531528.69080000,6360,1094.42660000,791850.40040000,0
1687305600000,729.00000000,772.00000000,726.00000000,741.00000000,5701.55520000,1687334399999,4295113.12170000,17616,2645.58010000,1990618.26350000,0
1687334400000,740.00000000,758.00000000,728.00000000,739.00000000,3784.40770000,1687363199999,2800706.69960000,10241,2006.63680000,1484903.38180000,0
1687363200000,739.00000000,770.00000000,739.00000000,752.00000000,3550.49060000,1687391999999,2685797.85320000,10243,1613.85130000,1220577.79710000,0
1687392000000,752.00000000,761.00000000,750.00000000,757.00000000,1528.57700000,1687420799999,1156317.13180000,4561,741.35020000,560906.86500000,0
1687420800000,757.00000000,761.00000000,729.00000000,741.00000000,2835.14510000,1687449599999,2108138.49560000,9058,1296.36800000,964175.35670000,0
1687449600000,740.00000000,749.00000000,736.00000000,739.00000000,685.60310000,1687478399999,508686.62070000,2261,346.05140000,256863.21240000,0
1687478400000,739.00000000,747.00000000,736.00000000,743.00000000,1253.95610000,1687507199999,929609.36980000,3751,675.06500000,500411.61860000,0
1687507200000,744.00000000,750.00000000,723.00000000,748.00000000,3154.49610000,1687535999999,2323037.09600000,7279,1467.29310000,1080644.08410000,0
1687536000000,748.00000000,754.00000000,723.00000000,728.00000000,2250.87460000,1687564799999,1665551.80840000,6408,1070.10550000,793065.00810000,0
1687564800000,728.00000000,728.00000000,703.00000000,704.00000000,3205.55230000,1687593599999,2279991.81740000,7884,1565.55880000,1112883.57170000,0
1687593600000,704.00000000,714.00000000,683.00000000,686.00000000,3127.03160000,1687622399999,2194377.10750000,8685,1385.79530000,973601.77010000,0
1687622400000,685.00000000,687.00000000,674.00000000,681.00000000,1660.34640000,1687651199999,1129625.00000000,4765,815.72310000,555203.40310000,0
1687651200000,680.00000000,760.00000000,677.00000000,728.00000000,6209.95860000,1687679999999,4460619.95210000,19418,3314.84420000,2375713.99600000,0
1687680000000,728.00000000,729.00000000,704.00000000,708.00000000,3089.21330000,1687708799999,2216503.98600000,9223,1384.78060000,994261.30650000,0
1687708800000,708.00000000,713.00000000,696.00000000,704.00000000,1545.43610000,1687737599999,1090613.71440000,4546,660.97260000,466554.87760000,0
1687737600000,705.00000000,707.00000000,682.00000000,694.00000000,2176.00750000,1687766399999,1508529.40120000,6195,959.68940000,665859.64960000,0
1687766400000,695.00000000,697.00000000,684.00000000,687.00000000,1630.81720000,1687795199999,1125735.01130000,5551,668.05190000,461218.81890000,0
1687795200000,687.00000000,691.00000000,662.00000000,688.00000000,2713.60080000,1687823999999,1844265.03080000,7949,1020.39800000,694479.43130000,0
1687824000000,689.00000000,708.00000000,684.00000000,691.00000000,3408.08320000,1687852799999,2371358.90790000,9182,1670.09720000,1162811.73890000,0
1687852800000,691.00000000,695.00000000,677.00000000,679.00000000,1956.97770000,1687881599999,1340452.95510000,4081,838.26340000,574926.95220000,0
1687881600000,678.00000000,692.00000000,677.00000000,689.00000000,946.97810000,1687910399999,649870.41710000,1937,427.82190000,293295.86970000,0
1687910400000,690.00000000,690.00000000,668.00000000,671.00000000,2222.42650000,1687939199999,1503727.80010000,5133,977.15070000,661076.66840000,0
1687939200000,672.00000000,686.00000000,670.00000000,685.00000000,1174.12600000,1687967999999,797169.26380000,3005,567.69710000,385535.86030000,0
1687968000000,685.00000000,689.00000000,661.00000000,677.00000000,2945.27830000,1687996799999,1981256.17340000,8463,1555.53410000,1044978.24750000,0
1687996800000,678.00000000,689.00000000,674.00000000,688.00000000,1310.77660000,1688025599999,893272.56930000,4891,650.28900000,443600.02070000,0
1688025600000,689.00000000,723.00000000,685.00000000,700.00000000,4324.66060000,1688054399999,3049632.63500000,10690,2162.58310000,1525701.43990000,0
1688054400000,700.00000000,707.00000000,685.00000000,687.00000000,1718.92670000,1688083199999,1192814.63810000,3362,721.42070000,501604.49230000,0
1688083200000,687.00000000,718.00000000,683.00000000,712.00000000,3832.76640000,1688111999999,2708672.47210000,8474,1975.34550000,1396843.69550000,0
1688112000000,711.00000000,860.00000000,710.00000000,812.00000000,31747.18290000,1688140799999,25001968.01150000,81078,15950.26190000,12565844.93630000,0
1688140800000,812.00000000,851.00000000,804.00000000,831.00000000,11136.42990000,1688169599999,9201775.76950000,28266,5220.31520000,4317370.79170000,0
1688198400000,809.00000000,851.00000000,802.00000000,835.00000000,5696.79440000,1688227199999,4709288.68930000,15511,2727.33560000,2255725.85300000,0
1688227200000,835.00000000,845.00000000,823.00000000,842.00000000,3081.68970000,1688255999999,2573838.90060000,8455,1447.63250000,1209366.19830000,0
1688256000000,842.00000000,844.00000000,799.00000000,819.00000000,4417.17350000,1688284799999,3605790.06350000,10872,1738.27970000,1419918.09530000,0
1688284800000,820.00000000,897.00000000,815.00000000,852.00000000,12803.71490000,1688313599999,11017160.67340000,35255,6692.07090000,5766292.90910000,0
1688313600000,852.00000000,862.00000000,835.00000000,859.00000000,2966.83160000,1688342399999,2513416.07270000,7639,1526.52280000,1294082.15330000,0
1688342400000,859.00000000,936.00000000,849.00000000,915.00000000,9581.72110000,1688371199999,8633550.40520000,27280,4913.03420000,4427699.32370000,0
1688371200000,916.00000000,945.00000000,896.00000000,940.00000000,7738.44420000,1688399999999,7138853.14620000,22309,3499.43880000,3229224.02170000,0
1688400000000,940.00000000,1075.00000000,928.00000000,975.00000000,15148.37670000,1688428799999,15017998.97360000,52564,7325.99080000,7270197.65900000,0
1688428800000,976.00000000,1014.00000000,950.00000000,979.00000000,7964.57600000,1688457599999,7768258.58640000,25267,3852.02000000,3761141.46510000,0
1688457600000,978.00000000,1039.00000000,978.00000000,989.00000000,12081.32970000,1688486399999,12202579.24390000,32062,5896.41290000,5959352.14610000,0
1688486400000,989.00000000,1006.00000000,976.00000000,981.00000000,4278.81540000,1688515199999,4238308.85890000,12739,2194.78960000,2176817.81230000,0
