open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1688745600000,103.690000,103.990000,102.960000,103.720000,16909.0,1688774399999,1752505.6310000,16620,8586.4,890060.4200000,0
1688774400000,103.720000,104.350000,102.540000,103.140000,19912.1,1688803199999,2055110.0140000,16099,9911.5,1022848.1990000,0
1688803200000,103.120000,103.590000,102.540000,102.930000,22369.3,1688831999999,2305658.5000000,15654,11455.2,1180709.2620000,0
1688832000000,102.920000,103.950000,102.370000,103.840000,14687.1,1688860799999,1514891.7600000,14148,7136.6,735843.9590000,0
1688860800000,103.820000,104.940000,102.250000,102.420000,20938.0,1688889599999,2171361.5310000,16828,9043.5,938310.2420000,0
1688889600000,102.420000,104.450000,101.780000,102.890000,37368.7,1688918399999,3848831.6180000,30384,18981.0,1955933.0840000,0
1688918400000,102.890000,103.140000,102.120000,102.230000,11198.0,1688947199999,1149885.0110000,12819,6264.8,643278.1800000,0
1688947200000,102.210000,102.650000,100.740000,101.940000,23559.9,1688975999999,2398531.0850000,18956,11913.5,1212728.5890000,0
1688976000000,101.930000,102.450000,101.180000,101.650000,25330.7,1689004799999,2580974.9540000,20816,13292.0,1354650.9570000,0
1689004800000,101.650000,103.350000,101.150000,101.890000,39039.0,1689033599999,3991723.4720000,27655,20288.2,2074158.7200000,0
1689033600000,101.890000,103.100000,101.460000,102.740000,13951.3,1689062399999,1428910.8610000,15061,7135.2,730795.3660000,0
1689062400000,102.740000,102.930000,101.240000,102.670000,20285.1,1689091199999,2072821.9970000,19827,10055.9,1027791.7550000,0
1689091200000,102.680000,103.310000,100.720000,102.300000,39663.3,1689119999999,4036961.8730000,30744,19325.7,1968341.4600000,0
1689120000000,102.310000,102.890000,101.430000,101.500000,15359.1,1689148799999,1570081.8530000,19303,7273.8,743655.2570000,0
1689148800000,101.500000,102.150000,100.890000,101.060000,23748.9,1689177599999,2411533.1490000,24959,10807.3,1097441.6060000,0
1689177600000,101.040000,101.380000,100.070000,100.660000,20248.4,1689206399999,2040066.9120000,22690,9713.6,978709.2960000,0
1689206400000,100.670000,101.130000,99.730000,100.570000,13684.2,1689235199999,1375529.3980000,13684,6545.1,658146.9840000,0
1689235200000,100.560000,102.230000,100.560000,102.010000,36310.2,1689263999999,3684104.0700000,26793,16588.8,1683882.7770000,0
1689264000000,102.010000,107.520000,101.970000,105.340000,102849.8,1689292799999,10791219.9790000,60063,51995.6,5456447.7690000,0
1689292800000,105.340000,108.480000,104.440000,106.210000,63515.5,1689321599999,6754413.9510000,39916,34415.6,3660741.7270000,0
1689321600000,106.220000,106.910000,104.000000,105.260000,50157.2,1689350399999,5284136.1820000,27849,24713.6,2605342.4850000,0
1689350400000,105.260000,106.060000,99.980000,102.460000,69432.1,1689379199999,7116954.6280000,45968,32715.6,3350963.4290000,0
1689379200000,102.460000,103.090000,101.360000,102.840000,21959.0,1689407999999,2240912.8720000,21454,11116.3,1134632.1150000,0
1689408000000,102.860000,105.000000,101.300000,101.380000,46215.4,1689436799999,4756022.3310000,29125,22616.1,2324687.3980000,0
1689436800000,101.390000,101.990000,100.850000,101.990000,24805.4,1689465599999,2517504.5450000,19139,14017.2,1422652.5950000,0
1689465600000,101.990000,102.000000,99.880000,100.040000,38437.4,1689494399999,3864970.6380000,23607,21670.4,2178625.6940000,0
1689494400000,100.030000,103.090000,99.810000,101.770000,61239.4,1689523199999,6242194.1680000,38201,34105.6,3477640.8980000,0
1689523200000,101.780000,101.780000,99.470000,100.050000,33946.3,1689551999999,3415641.5220000,27913,16218.4,1631757.2800000,0
1689552000000,100.030000,101.790000,99.860000,101.470000,25636.5,1689580799999,2592552.0580000,20625,14035.8,1419528.5680000,0
1689580800000,101.450000,101.650000,99.600000,101.260000,35113.3,1689609599999,3541824.6720000,28219,16918.7,1706266.7610000,0
1689609600000,101.280000,101.860000,99.850000,101.700000,33081.2,1689638399999,3336824.8030000,27459,15949.8,1608742.9410000,0
1689638400000,101.700000,102.220000,100.700000,100.890000,25721.6,1689667199999,2614444.7720000,22709,13100.5,1331771.0900000,0
1689667200000,100.890000,101.820000,100.390000,100.810000,25333.7,1689695999999,2558984.5910000,24232,12637.3,1276791.0610000,0
1689696000000,100.810000,101.110000,98.730000,100.300000,37704.0,1689724799999,3759505.0590000,27639,18908.6,1885233.6820000,0
1689724800000,100.300000,101.140000,99.920000,100.320000,23212.7,1689753599999,2334560.2810000,23053,11448.3,1151550.4860000,0
1689753600000,100.320000,100.840000,99.530000,100.390000,20705.0,1689782399999,2076324.7720000,18886,10172.1,1020172.4010000,0
1689782400000,100.390000,101.440000,100.080000,100.330000,24736.6,1689811199999,2494415.6030000,22588,11698.9,1179879.4240000,0
1689811200000,100.330000,103.040000,100.300000,102.940000,22077.3,1689839999999,2246152.6460000,23689,11006.7,1119971.0640000,0
1689840000000,102.950000,103.870000,101.300000,102.000000,34915.1,1689868799999,3588547.9790000,28626,15885.8,1631765.5440000,0
1689868800000,102.000000,103.170000,101.300000,103.150000,27350.1,1689897599999,2794174.6470000,18417,14102.3,1441141.0100000,0
1689897600000,103.140000,105.040000,102.690000,103.230000,29555.0,1689926399999,3075515.0410000,28114,14599.2,1518790.9620000,0
1689926400000,103.230000,103.870000,101.770000,101.940000,23637.6,1689955199999,2428170.4620000,21570,10861.6,1115798.3690000,0
1689955200000,101.960000,102.660000,101.590000,102.280000,17308.2,1689983999999,1768385.4890000,18128,7571.7,773646.5870000,0
1689984000000,102.290000,103.170000,102.250000,103.060000,12597.0,1690012799999,1293652.7200000,14962,6150.8,631712.3720000,0
1690012800000,103.070000,103.640000,101.870000,103.100000,18764.4,1690041599999,1927597.4750000,18506,8870.6,911096.5230000,0
1690041600000,103.100000,103.140000,100.960000,101.840000,17523.1,1690070399999,1788604.3960000,19602,7962.0,812446.1490000,0
1690070400000,101.850000,103.640000,101.390000,103.370000,12480.2,1690099199999,1283015.9050000,17546,5712.2,587233.6590000,0
1690099200000,103.360000,104.980000,102.020000,104.330000,49098.7,1690127999999,5090755.0560000,42960,23759.0,2462877.6910000,0
1690128000000,104.330000,104.900000,103.680000,104.720000,18683.3,1690156799999,1950908.0120000,24229,8113.6,847310.0000000,0
1690156800000,104.720000,105.480000,103.470000,104.020000,21727.0,1690185599999,2267825.3240000,23340,10963.3,1144322.1620000,0
1690185600000,104.020000,104.020000,100.800000,102.000000,37384.1,1690214399999,3821668.7490000,33995,17528.7,1790854.5380000,0
1690214400000,102.010000,103.760000,101.070000,103.180000,19927.6,1690243199999,2034960.6070000,21373,9997.5,1020887.1660000,0
1690243200000,103.190000,103.700000,102.020000,102.040000,18202.1,1690271999999,1873206.3730000,20834,9408.9,968344.2250000,0
1690272000000,102.040000,103.760000,101.690000,103.400000,21629.3,1690300799999,2220917.8340000,20578,10178.3,1044755.3980000,0
1690300800000,103.400000,103.820000,101.850000,102.170000,23254.9,1690329599999,2389853.2500000,21706,10901.5,1120231.6530000,0
1690329600000,102.160000,103.470000,101.500000,102.830000,15360.1,1690358399999,1575049.4210000,17026,7510.3,770001.3860000,0
1690358400000,102.830000,105.000000,99.640000,101.850000,124324.9,1690387199999,12644289.2220000,64859,64162.3,6530248.3690000,0
